q5_region_id,valid_repetitions,pareto_repetitions,conditional_region_pareto_rate,minimum_valid_repetitions,minimum_conditional_rate,bootstrap_region_stability_pass
材料3|三角波|70|fq3|bq2,499,234,0.468937875752,400,0.5,False
材料3|三角波|70|fq3|bq3,478,385,0.805439330544,400,0.5,True
材料3|三角波|90|fq0|bq1,438,0,0,400,0.5,False
材料3|三角波|90|fq0|bq2,500,0,0,400,0.5,False
材料3|三角波|90|fq0|bq3,500,0,0,400,0.5,False
材料3|三角波|90|fq1|bq0,476,0,0,400,0.5,False
材料3|三角波|90|fq1|bq1,500,0,0,400,0.5,False
材料3|三角波|90|fq1|bq2,495,0,0,400,0.5,False
材料3|三角波|90|fq1|bq3,500,0,0,400,0.5,False
材料3|三角波|90|fq2|bq0,500,298,0.596,400,0.5,True
材料3|三角波|90|fq2|bq1,499,9,0.0180360721443,400,0.5,False
材料3|三角波|90|fq2|bq2,500,7,0.014,400,0.5,False
材料3|三角波|90|fq2|bq3,499,5,0.0100200400802,400,0.5,False
材料3|三角波|90|fq3|bq0,500,0,0,400,0.5,False
材料3|三角波|90|fq3|bq1,499,68,0.13627254509,400,0.5,False
材料3|三角波|90|fq3|bq2,499,87,0.174348697395,400,0.5,False
材料3|三角波|90|fq3|bq3,486,120,0.246913580247,400,0.5,False
材料3|梯形波|25|fq0|bq1,478,0,0,400,0.5,False
材料3|梯形波|25|fq0|bq2,500,0,0,400,0.5,False
材料3|梯形波|25|fq0|bq3,500,0,0,400,0.5,False
材料3|梯形波|25|fq1|bq0,311,0,0,400,0.5,False
材料3|梯形波|25|fq1|bq1,497,0,0,400,0.5,False
材料3|梯形波|25|fq1|bq2,499,0,0,400,0.5,False
材料3|梯形波|25|fq1|bq3,500,0,0,400,0.5,False
材料3|梯形波|25|fq2|bq0,415,0,0,400,0.5,False
材料3|梯形波|25|fq2|bq1,477,0,0,400,0.5,False
材料3|梯形波|25|fq2|bq2,479,0,0,400,0.5,False
材料3|梯形波|25|fq2|bq3,496,0,0,400,0.5,False
材料3|梯形波|25|fq3|bq0,500,0,0,400,0.5,False
材料3|梯形波|25|fq3|bq1,500,0,0,400,0.5,False
材料3|梯形波|25|fq3|bq2,500,0,0,400,0.5,False
材料3|梯形波|25|fq3|bq3,494,0,0,400,0.5,False
材料3|梯形波|50|fq0|bq1,434,0,0,400,0.5,False
材料3|梯形波|50|fq0|bq2,500,0,0,400,0.5,False
材料3|梯形波|50|fq0|bq3,500,0,0,400,0.5,False
材料3|梯形波|50|fq1|bq0,307,0,0,400,0.5,False
材料3|梯形波|50|fq1|bq1,496,0,0,400,0.5,False
材料3|梯形波|50|fq1|bq2,498,0,0,400,0.5,False
材料3|梯形波|50|fq1|bq3,500,0,0,400,0.5,False
材料3|梯形波|50|fq2|bq0,473,0,0,400,0.5,False
材料3|梯形波|50|fq2|bq1,475,0,0,400,0.5,False
材料3|梯形波|50|fq2|bq2,470,0,0,400,0.5,False
材料3|梯形波|50|fq2|bq3,495,0,0,400,0.5,False
材料3|梯形波|50|fq3|bq0,500,0,0,400,0.5,False
材料3|梯形波|50|fq3|bq1,500,0,0,400,0.5,False
材料3|梯形波|50|fq3|bq2,500,0,0,400,0.5,False
材料3|梯形波|50|fq3|bq3,499,0,0,400,0.5,False
材料3|梯形波|70|fq0|bq1,430,0,0,400,0.5,False
材料3|梯形波|70|fq0|bq2,500,0,0,400,0.5,False
材料3|梯形波|70|fq0|bq3,500,0,0,400,0.5,False
材料3|梯形波|70|fq1|bq1,497,0,0,400,0.5,False
材料3|梯形波|70|fq1|bq2,500,0,0,400,0.5,False
材料3|梯形波|70|fq1|bq3,500,0,0,400,0.5,False
材料3|梯形波|70|fq2|bq0,477,0,0,400,0.5,False
材料3|梯形波|70|fq2|bq1,476,0,0,400,0.5,False
材料3|梯形波|70|fq2|bq2,476,0,0,400,0.5,False
材料3|梯形波|70|fq2|bq3,497,0,0,400,0.5,False
材料3|梯形波|70|fq3|bq0,500,0,0,400,0.5,False
材料3|梯形波|70|fq3|bq1,500,43,0.086,400,0.5,False
材料3|梯形波|70|fq3|bq2,500,29,0.058,400,0.5,False
材料3|梯形波|70|fq3|bq3,499,1,0.00200400801603,400,0.5,False
材料3|梯形波|90|fq0|bq1,474,0,0,400,0.5,False
材料3|梯形波|90|fq0|bq2,500,0,0,400,0.5,False
材料3|梯形波|90|fq0|bq3,500,0,0,400,0.5,False
材料3|梯形波|90|fq1|bq1,500,0,0,400,0.5,False
材料3|梯形波|90|fq1|bq2,497,0,0,400,0.5,False
材料3|梯形波|90|fq1|bq3,500,0,0,400,0.5,False
材料3|梯形波|90|fq2|bq0,473,0,0,400,0.5,False
材料3|梯形波|90|fq2|bq1,471,0,0,400,0.5,False
材料3|梯形波|90|fq2|bq2,478,0,0,400,0.5,False
材料3|梯形波|90|fq2|bq3,499,0,0,400,0.5,False
材料3|梯形波|90|fq3|bq0,500,48,0.096,400,0.5,False
材料3|梯形波|90|fq3|bq1,500,2,0.004,400,0.5,False
材料3|梯形波|90|fq3|bq2,500,0,0,400,0.5,False
材料3|梯形波|90|fq3|bq3,497,0,0,400,0.5,False
材料3|正弦波|25|fq0|bq0,489,0,0,400,0.5,False
材料3|正弦波|25|fq0|bq1,500,0,0,400,0.5,False
材料3|正弦波|25|fq0|bq2,500,0,0,400,0.5,False
材料3|正弦波|25|fq0|bq3,500,0,0,400,0.5,False
材料3|正弦波|25|fq1|bq0,500,0,0,400,0.5,False
材料3|正弦波|25|fq1|bq1,500,0,0,400,0.5,False
材料3|正弦波|25|fq1|bq2,500,0,0,400,0.5,False
材料3|正弦波|25|fq1|bq3,500,0,0,400,0.5,False
材料3|正弦波|25|fq2|bq0,500,0,0,400,0.5,False
材料3|正弦波|25|fq2|bq1,499,0,0,400,0.5,False
材料3|正弦波|25|fq2|bq2,498,0,0,400,0.5,False
材料3|正弦波|25|fq2|bq3,313,0,0,400,0.5,False
材料3|正弦波|25|fq3|bq0,492,3,0.00609756097561,400,0.5,False
材料3|正弦波|25|fq3|bq1,475,0,0,400,0.5,False
材料3|正弦波|25|fq3|bq2,433,0,0,400,0.5,False
材料3|正弦波|50|fq0|bq0,496,0,0,400,0.5,False
材料3|正弦波|50|fq0|bq1,500,0,0,400,0.5,False
材料3|正弦波|50|fq0|bq2,499,0,0,400,0.5,False
材料3|正弦波|50|fq0|bq3,500,0,0,400,0.5,False
材料3|正弦波|50|fq1|bq0,500,0,0,400,0.5,False
材料3|正弦波|50|fq1|bq1,500,0,0,400,0.5,False
材料3|正弦波|50|fq1|bq2,498,0,0,400,0.5,False
材料3|正弦波|50|fq1|bq3,500,0,0,400,0.5,False
材料3|正弦波|50|fq2|bq0,500,19,0.038,400,0.5,False
材料3|正弦波|50|fq2|bq1,500,0,0,400,0.5,False
材料3|正弦波|50|fq2|bq2,496,0,0,400,0.5,False
材料3|正弦波|50|fq2|bq3,296,0,0,400,0.5,False
材料3|正弦波|50|fq3|bq0,492,1,0.0020325203252,400,0.5,False
材料3|正弦波|50|fq3|bq1,478,0,0,400,0.5,False
材料3|正弦波|50|fq3|bq2,430,0,0,400,0.5,False
材料3|正弦波|70|fq0|bq0,490,3,0.00612244897959,400,0.5,False
材料3|正弦波|70|fq0|bq1,500,0,0,400,0.5,False
材料3|正弦波|70|fq0|bq2,500,0,0,400,0.5,False
材料3|正弦波|70|fq0|bq3,500,0,0,400,0.5,False
材料3|正弦波|70|fq1|bq0,500,7,0.014,400,0.5,False
材料3|正弦波|70|fq1|bq1,500,0,0,400,0.5,False
材料3|正弦波|70|fq1|bq2,494,0,0,400,0.5,False
材料3|正弦波|70|fq1|bq3,499,0,0,400,0.5,False
材料3|正弦波|70|fq2|bq0,500,356,0.712,400,0.5,True
材料3|正弦波|70|fq2|bq1,489,0,0,400,0.5,False
材料3|正弦波|70|fq2|bq2,497,0,0,400,0.5,False
材料3|正弦波|70|fq3|bq0,488,1,0.00204918032787,400,0.5,False
材料3|正弦波|70|fq3|bq1,477,0,0,400,0.5,False
材料3|正弦波|70|fq3|bq2,434,0,0,400,0.5,False
材料3|正弦波|90|fq0|bq0,441,0,0,400,0.5,False
材料3|正弦波|90|fq0|bq1,500,0,0,400,0.5,False
材料3|正弦波|90|fq0|bq2,500,0,0,400,0.5,False
材料3|正弦波|90|fq0|bq3,500,0,0,400,0.5,False
材料3|正弦波|90|fq1|bq0,499,22,0.0440881763527,400,0.5,False
材料3|正弦波|90|fq1|bq1,500,0,0,400,0.5,False
材料3|正弦波|90|fq1|bq2,500,0,0,400,0.5,False
材料3|正弦波|90|fq1|bq3,500,0,0,400,0.5,False
材料3|正弦波|90|fq2|bq0,500,131,0.262,400,0.5,False
材料3|正弦波|90|fq2|bq1,499,7,0.0140280561122,400,0.5,False
材料3|正弦波|90|fq2|bq2,495,0,0,400,0.5,False
材料3|正弦波|90|fq2|bq3,330,0,0,400,0.5,False
材料3|正弦波|90|fq3|bq0,492,0,0,400,0.5,False
材料3|正弦波|90|fq3|bq1,480,1,0.00208333333333,400,0.5,False
材料3|正弦波|90|fq3|bq2,436,0,0,400,0.5,False
材料4|三角波|25|fq0|bq0,490,0,0,400,0.5,False
材料4|三角波|25|fq0|bq1,500,0,0,400,0.5,False
材料4|三角波|25|fq0|bq2,500,0,0,400,0.5,False
材料4|三角波|25|fq0|bq3,500,0,0,400,0.5,False
材料4|三角波|25|fq1|bq0,500,0,0,400,0.5,False
材料4|三角波|25|fq1|bq1,500,0,0,400,0.5,False
材料4|三角波|25|fq1|bq2,499,0,0,400,0.5,False
材料4|三角波|25|fq1|bq3,500,0,0,400,0.5,False
材料4|三角波|25|fq2|bq0,500,0,0,400,0.5,False
材料4|三角波|25|fq2|bq1,500,0,0,400,0.5,False
材料4|三角波|25|fq2|bq2,498,0,0,400,0.5,False
材料4|三角波|25|fq2|bq3,426,0,0,400,0.5,False
材料4|三角波|25|fq3|bq0,500,0,0,400,0.5,False
材料4|三角波|25|fq3|bq1,500,0,0,400,0.5,False
材料4|三角波|25|fq3|bq2,497,0,0,400,0.5,False
材料4|三角波|25|fq3|bq3,424,0,0,400,0.5,False
材料4|三角波|50|fq0|bq0,495,0,0,400,0.5,False
材料4|三角波|50|fq0|bq1,500,0,0,400,0.5,False
材料4|三角波|50|fq0|bq2,500,0,0,400,0.5,False
材料4|三角波|50|fq0|bq3,500,0,0,400,0.5,False
材料4|三角波|50|fq1|bq0,500,0,0,400,0.5,False
材料4|三角波|50|fq1|bq1,500,0,0,400,0.5,False
材料4|三角波|50|fq1|bq2,499,0,0,400,0.5,False
材料4|三角波|50|fq1|bq3,499,0,0,400,0.5,False
材料4|三角波|50|fq2|bq0,500,0,0,400,0.5,False
材料4|三角波|50|fq2|bq1,500,0,0,400,0.5,False
材料4|三角波|50|fq2|bq2,498,0,0,400,0.5,False
材料4|三角波|50|fq2|bq3,311,0,0,400,0.5,False
材料4|三角波|50|fq3|bq0,500,0,0,400,0.5,False
材料4|三角波|50|fq3|bq1,499,0,0,400,0.5,False
材料4|三角波|50|fq3|bq2,492,4,0.00813008130081,400,0.5,False
材料4|三角波|50|fq3|bq3,429,0,0,400,0.5,False
材料4|三角波|70|fq0|bq0,492,0,0,400,0.5,False
材料4|三角波|70|fq0|bq1,500,0,0,400,0.5,False
材料4|三角波|70|fq0|bq2,500,0,0,400,0.5,False
材料4|三角波|70|fq0|bq3,500,0,0,400,0.5,False
材料4|三角波|70|fq1|bq0,500,0,0,400,0.5,False
材料4|三角波|70|fq1|bq1,499,0,0,400,0.5,False
材料4|三角波|70|fq1|bq2,500,0,0,400,0.5,False
材料4|三角波|70|fq1|bq3,499,0,0,400,0.5,False
材料4|三角波|70|fq2|bq0,500,0,0,400,0.5,False
材料4|三角波|70|fq2|bq1,500,0,0,400,0.5,False
材料4|三角波|70|fq2|bq2,500,0,0,400,0.5,False
材料4|三角波|70|fq2|bq3,439,0,0,400,0.5,False
材料4|三角波|70|fq3|bq0,500,0,0,400,0.5,False
材料4|三角波|70|fq3|bq1,500,0,0,400,0.5,False
材料4|三角波|70|fq3|bq2,494,6,0.0121457489879,400,0.5,False
材料4|三角波|70|fq3|bq3,430,0,0,400,0.5,False
材料4|三角波|90|fq0|bq0,475,0,0,400,0.5,False
材料4|三角波|90|fq0|bq1,499,0,0,400,0.5,False
材料4|三角波|90|fq0|bq2,500,0,0,400,0.5,False
材料4|三角波|90|fq0|bq3,500,0,0,400,0.5,False
材料4|三角波|90|fq1|bq0,500,0,0,400,0.5,False
材料4|三角波|90|fq1|bq1,500,0,0,400,0.5,False
材料4|三角波|90|fq1|bq2,500,0,0,400,0.5,False
材料4|三角波|90|fq1|bq3,500,0,0,400,0.5,False
材料4|三角波|90|fq2|bq0,500,0,0,400,0.5,False
材料4|三角波|90|fq2|bq1,500,0,0,400,0.5,False
材料4|三角波|90|fq2|bq2,499,0,0,400,0.5,False
材料4|三角波|90|fq2|bq3,314,0,0,400,0.5,False
材料4|三角波|90|fq3|bq0,500,0,0,400,0.5,False
材料4|三角波|90|fq3|bq1,500,0,0,400,0.5,False
材料4|三角波|90|fq3|bq2,484,6,0.0123966942149,400,0.5,False
材料4|三角波|90|fq3|bq3,419,0,0,400,0.5,False
材料4|梯形波|25|fq0|bq0,329,0,0,400,0.5,False
材料4|梯形波|25|fq0|bq1,496,0,0,400,0.5,False
材料4|梯形波|25|fq0|bq2,500,0,0,400,0.5,False
材料4|梯形波|25|fq0|bq3,500,0,0,400,0.5,False
材料4|梯形波|25|fq1|bq0,480,0,0,400,0.5,False
材料4|梯形波|25|fq1|bq1,485,0,0,400,0.5,False
材料4|梯形波|25|fq1|bq2,318,0,0,400,0.5,False
材料4|梯形波|25|fq1|bq3,492,0,0,400,0.5,False
材料4|梯形波|50|fq0|bq0,331,0,0,400,0.5,False
材料4|梯形波|50|fq0|bq1,498,0,0,400,0.5,False
材料4|梯形波|50|fq0|bq2,500,0,0,400,0.5,False
材料4|梯形波|50|fq0|bq3,500,0,0,400,0.5,False
材料4|梯形波|50|fq1|bq0,500,0,0,400,0.5,False
材料4|梯形波|50|fq1|bq1,500,0,0,400,0.5,False
材料4|梯形波|50|fq1|bq2,500,0,0,400,0.5,False
材料4|梯形波|50|fq1|bq3,500,0,0,400,0.5,False
材料4|梯形波|50|fq2|bq0,486,0,0,400,0.5,False
材料4|梯形波|70|fq0|bq0,322,0,0,400,0.5,False
材料4|梯形波|70|fq0|bq1,500,0,0,400,0.5,False
材料4|梯形波|70|fq0|bq2,499,0,0,400,0.5,False
材料4|梯形波|70|fq0|bq3,500,0,0,400,0.5,False
材料4|梯形波|70|fq1|bq0,500,0,0,400,0.5,False
材料4|梯形波|70|fq1|bq1,500,0,0,400,0.5,False
材料4|梯形波|70|fq1|bq2,500,0,0,400,0.5,False
材料4|梯形波|70|fq1|bq3,500,0,0,400,0.5,False
材料4|梯形波|70|fq2|bq0,499,0,0,400,0.5,False
材料4|梯形波|70|fq2|bq1,424,0,0,400,0.5,False
材料4|梯形波|70|fq2|bq2,426,0,0,400,0.5,False
材料4|梯形波|70|fq2|bq3,420,0,0,400,0.5,False
材料4|梯形波|90|fq0|bq0,326,0,0,400,0.5,False
材料4|梯形波|90|fq0|bq1,494,0,0,400,0.5,False
材料4|梯形波|90|fq0|bq2,500,0,0,400,0.5,False
材料4|梯形波|90|fq0|bq3,500,0,0,400,0.5,False
材料4|梯形波|90|fq1|bq0,500,2,0.004,400,0.5,False
材料4|梯形波|90|fq1|bq1,500,0,0,400,0.5,False
材料4|梯形波|90|fq1|bq2,500,0,0,400,0.5,False
材料4|梯形波|90|fq1|bq3,500,0,0,400,0.5,False
材料4|梯形波|90|fq2|bq0,495,0,0,400,0.5,False
材料4|梯形波|90|fq2|bq1,475,0,0,400,0.5,False
材料4|梯形波|90|fq2|bq2,470,0,0,400,0.5,False
材料4|梯形波|90|fq2|bq3,296,0,0,400,0.5,False
材料4|正弦波|25|fq0|bq0,500,0,0,400,0.5,False
材料4|正弦波|25|fq0|bq1,500,0,0,400,0.5,False
材料4|正弦波|25|fq0|bq2,500,0,0,400,0.5,False
材料4|正弦波|25|fq0|bq3,434,0,0,400,0.5,False
材料4|正弦波|25|fq1|bq0,500,0,0,400,0.5,False
材料4|正弦波|25|fq1|bq1,500,0,0,400,0.5,False
材料4|正弦波|25|fq1|bq2,500,0,0,400,0.5,False
材料4|正弦波|25|fq1|bq3,483,0,0,400,0.5,False
材料4|正弦波|25|fq2|bq0,500,0,0,400,0.5,False
材料4|正弦波|25|fq2|bq1,498,0,0,400,0.5,False
材料4|正弦波|25|fq2|bq2,495,0,0,400,0.5,False
材料4|正弦波|25|fq3|bq0,500,0,0,400,0.5,False
材料4|正弦波|25|fq3|bq1,498,0,0,400,0.5,False
材料4|正弦波|25|fq3|bq2,439,0,0,400,0.5,False
材料4|正弦波|50|fq0|bq0,499,0,0,400,0.5,False
材料4|正弦波|50|fq0|bq1,500,0,0,400,0.5,False
材料4|正弦波|50|fq0|bq2,500,0,0,400,0.5,False
材料4|正弦波|50|fq0|bq3,499,0,0,400,0.5,False
材料4|正弦波|50|fq1|bq0,500,0,0,400,0.5,False
材料4|正弦波|50|fq1|bq1,500,0,0,400,0.5,False
材料4|正弦波|50|fq1|bq2,500,0,0,400,0.5,False
材料4|正弦波|50|fq1|bq3,499,0,0,400,0.5,False
材料4|正弦波|50|fq2|bq0,500,2,0.004,400,0.5,False
材料4|正弦波|50|fq2|bq1,499,0,0,400,0.5,False
材料4|正弦波|50|fq2|bq2,493,0,0,400,0.5,False
材料4|正弦波|50|fq3|bq0,500,317,0.634,400,0.5,True
材料4|正弦波|50|fq3|bq1,499,21,0.0420841683367,400,0.5,False
材料4|正弦波|50|fq3|bq2,321,0,0,400,0.5,False
材料4|正弦波|70|fq0|bq0,499,77,0.154308617234,400,0.5,False
材料4|正弦波|70|fq0|bq1,500,0,0,400,0.5,False
材料4|正弦波|70|fq0|bq2,500,0,0,400,0.5,False
材料4|正弦波|70|fq0|bq3,500,0,0,400,0.5,False
材料4|正弦波|70|fq1|bq0,500,46,0.092,400,0.5,False
材料4|正弦波|70|fq1|bq1,500,0,0,400,0.5,False
材料4|正弦波|70|fq1|bq2,499,0,0,400,0.5,False
材料4|正弦波|70|fq1|bq3,499,0,0,400,0.5,False
材料4|正弦波|70|fq2|bq0,500,18,0.036,400,0.5,False
材料4|正弦波|70|fq2|bq1,497,5,0.010060362173,400,0.5,False
材料4|正弦波|70|fq2|bq2,497,0,0,400,0.5,False
材料4|正弦波|70|fq3|bq0,500,0,0,400,0.5,False
材料4|正弦波|70|fq3|bq1,500,2,0.004,400,0.5,False
材料4|正弦波|70|fq3|bq2,331,0,0,400,0.5,False
材料4|正弦波|90|fq0|bq0,500,429,0.858,400,0.5,True
材料4|正弦波|90|fq0|bq1,500,0,0,400,0.5,False
材料4|正弦波|90|fq0|bq2,500,0,0,400,0.5,False
材料4|正弦波|90|fq0|bq3,500,0,0,400,0.5,False
材料4|正弦波|90|fq1|bq0,500,111,0.222,400,0.5,False
材料4|正弦波|90|fq1|bq1,500,0,0,400,0.5,False
材料4|正弦波|90|fq1|bq2,500,0,0,400,0.5,False
材料4|正弦波|90|fq1|bq3,498,0,0,400,0.5,False
材料4|正弦波|90|fq2|bq0,500,1,0.002,400,0.5,False
材料4|正弦波|90|fq2|bq1,500,0,0,400,0.5,False
材料4|正弦波|90|fq2|bq2,496,0,0,400,0.5,False
材料4|正弦波|90|fq3|bq0,500,0,0,400,0.5,False
材料4|正弦波|90|fq3|bq1,500,0,0,400,0.5,False
材料4|正弦波|90|fq3|bq2,440,0,0,400,0.5,False
